,session_id,user_id,course_id,exam_id,question,points,max_points,time
229,e22828c7-16d2-4ff0-9fb5-58a99c5271f0-10,4063,5009,10,Aufgabe 8.1,0.0,1.0,1724251472
230,e22828c7-16d2-4ff0-9fb5-58a99c5271f0-10,4063,5009,10,Aufgabe 8.2,0.0,1.0,1724251505
231,e22828c7-16d2-4ff0-9fb5-58a99c5271f0-10,4063,5009,10,Aufgabe 8.4,0.0,1.0,1724251558
232,e22828c7-16d2-4ff0-9fb5-58a99c5271f0-10,4063,5009,10,Aufgabe 8.5,0.0,1.0,1724251577
233,e22828c7-16d2-4ff0-9fb5-58a99c5271f0-10,4063,5009,10,Aufgabe 9,1.0,6.0,1724251726
234,e22828c7-16d2-4ff0-9fb5-58a99c5271f0-10,4063,5009,10,Aufgabe 10,0.0,5.0,1724251750
235,e22828c7-16d2-4ff0-9fb5-58a99c5271f0-10,4063,5009,10,Aufgabe 14,0.0,4.0,1724251784
236,e22828c7-16d2-4ff0-9fb5-58a99c5271f0-1,4063,2115,1,Aufgabe 2.2,0.0,1.0,1724251790
237,e22828c7-16d2-4ff0-9fb5-58a99c5271f0-1,4063,2115,1,Aufgabe 7.3,0.0,1.0,1724251790
238,e22828c7-16d2-4ff0-9fb5-58a99c5271f0-1,4063,2115,1,Aufgabe 8.3,0.0,1.0,1724251790
239,e22828c7-16d2-4ff0-9fb5-58a99c5271f0-1,4063,2115,1,Aufgabe 8.6,0.0,1.0,1724251790
240,e22828c7-16d2-4ff0-9fb5-58a99c5271f0-1,4063,2115,1,Aufgabe 11.1,0.0,1.0,1724251790
241,e22828c7-16d2-4ff0-9fb5-58a99c5271f0-1,4063,2115,1,Aufgabe 11.2,0.0,1.0,1724251790
242,e22828c7-16d2-4ff0-9fb5-58a99c5271f0-1,4063,2115,1,Aufgabe 11.3,0.0,1.0,1724251790
243,e22828c7-16d2-4ff0-9fb5-58a99c5271f0-1,4063,2115,1,Aufgabe 11.4,0.0,1.0,1724251790
244,e22828c7-16d2-4ff0-9fb5-58a99c5271f0-1,4063,2115,1,Aufgabe 11.5,0.0,1.0,1724251790
245,e22828c7-16d2-4ff0-9fb5-58a99c5271f0-1,4063,2115,1,Aufgabe 12,0.0,6.0,1724251790
246,e22828c7-16d2-4ff0-9fb5-58a99c5271f0-1,4063,2115,1,Aufgabe 13,0.0,6.0,1724251790
247,e22828c7-16d2-4ff0-9fb5-58a99c5271f0-1,4063,2115,1,Aufgabe 15,0.0,4.0,1724251790
248,41f09ee6-de6d-4689-9475-8e9ea727cd3d-10,4061,5009,10,Aufgabe 1,3.0,5.0,1724248496
249,41f09ee6-de6d-4689-9475-8e9ea727cd3d-10,4061,5009,10,Aufgabe 2.1,1.0,1.0,1724248536
250,41f09ee6-de6d-4689-9475-8e9ea727cd3d-10,4061,5009,10,Aufgabe 2.2,0.0,1.0,1724248556
251,41f09ee6-de6d-4689-9475-8e9ea727cd3d-10,4061,5009,10,Aufgabe 2.3,1.0,2.0,1724248602
252,41f09ee6-de6d-4689-9475-8e9ea727cd3d-10,4061,5009,10,Aufgabe 2.4,1.0,1.0,1724248691
253,41f09ee6-de6d-4689-9475-8e9ea727cd3d-10,4061,5009,10,Aufgabe 5,6.0,9.0,1724249046
254,41f09ee6-de6d-4689-9475-8e9ea727cd3d-10,4061,5009,10,Aufgabe 6.1,0.0,1.0,1724249157
255,41f09ee6-de6d-4689-9475-8e9ea727cd3d-10,4061,5009,10,Aufgabe 9,2.0,6.0,1724249478
256,41f09ee6-de6d-4689-9475-8e9ea727cd3d-10,4061,5009,10,Aufgabe 10,3.0,5.0,1724249535
257,41f09ee6-de6d-4689-9475-8e9ea727cd3d-10,4061,5009,10,Aufgabe 11.2,0.0,1.0,1724249606
258,41f09ee6-de6d-4689-9475-8e9ea727cd3d-10,4061,5009,10,Aufgabe 11.1,0.0,1.0,1724249678
259,41f09ee6-de6d-4689-9475-8e9ea727cd3d-10,4061,5009,10,Aufgabe 11.3,1.0,1.0,1724249740
260,41f09ee6-de6d-4689-9475-8e9ea727cd3d-10,4061,5009,10,Aufgabe 11.4,1.0,1.0,1724249834
261,41f09ee6-de6d-4689-9475-8e9ea727cd3d-10,4061,5009,10,Aufgabe 3,3.0,4.0,1724250043
262,41f09ee6-de6d-4689-9475-8e9ea727cd3d-10,4061,5009,10,Aufgabe 4,0.0,2.0,1724250357
263,41f09ee6-de6d-4689-9475-8e9ea727cd3d-10,4061,5009,10,Aufgabe 6.2,1.0,1.0,1724250446
264,41f09ee6-de6d-4689-9475-8e9ea727cd3d-10,4061,5009,10,Aufgabe 11.5,0.0,1.0,1724250526
265,41f09ee6-de6d-4689-9475-8e9ea727cd3d-10,4061,5009,10,Aufgabe 12,0.0,6.0,1724250579
266,41f09ee6-de6d-4689-9475-8e9ea727cd3d-10,4061,5009,10,Aufgabe 15,2.0,4.0,1724250745
267,41f09ee6-de6d-4689-9475-8e9ea727cd3d-10,4061,5009,10,Aufgabe 14,0.0,4.0,1724250880
268,41f09ee6-de6d-4689-9475-8e9ea727cd3d-10,4061,5009,10,Aufgabe 13,4.0,6.0,1724251154
269,41f09ee6-de6d-4689-9475-8e9ea727cd3d-10,4061,5009,10,Aufgabe 8.6,0.0,1.0,1724251206
270,41f09ee6-de6d-4689-9475-8e9ea727cd3d-10,4061,5009,10,Aufgabe 8.5,1.0,1.0,1724251249
271,41f09ee6-de6d-4689-9475-8e9ea727cd3d-10,4061,5009,10,Aufgabe 8.3,1.0,1.0,1724251337
272,41f09ee6-de6d-4689-9475-8e9ea727cd3d-10,4061,5009,10,Aufgabe 8.2,0.0,1.0,1724251380
273,41f09ee6-de6d-4689-9475-8e9ea727cd3d-10,4061,5009,10,Aufgabe 8.1,0.0,1.0,1724251429
274,41f09ee6-de6d-4689-9475-8e9ea727cd3d-10,4061,5009,10,Aufgabe 7.1,0.0,1.0,1724251520
275,41f09ee6-de6d-4689-9475-8e9ea727cd3d-10,4061,5009,10,Aufgabe 7.3,0.0,1.0,1724251573
276,41f09ee6-de6d-4689-9475-8e9ea727cd3d-10,4061,5009,10,Aufgabe 8.4,0.0,1.0,1724251756
277,41f09ee6-de6d-4689-9475-8e9ea727cd3d-10,4061,5009,10,Aufgabe 7.2,1.0,1.0,1724251891
278,589173f6-75b2-4750-b35f-ba4b9c6e37dc-10,4046,5009,10,Aufgabe 1,4.0,5.0,1724249319
279,589173f6-75b2-4750-b35f-ba4b9c6e37dc-10,4046,5009,10,Aufgabe 5,7.0,9.0,1724250162
280,589173f6-75b2-4750-b35f-ba4b9c6e37dc-10,4046,5009,10,Aufgabe 9,4.0,6.0,1724250674
281,589173f6-75b2-4750-b35f-ba4b9c6e37dc-10,4046,5009,10,Aufgabe 10,3.0,5.0,1724250751
282,589173f6-75b2-4750-b35f-ba4b9c6e37dc-10,4046,5009,10,Aufgabe 13,2.0,6.0,1724250975
283,589173f6-75b2-4750-b35f-ba4b9c6e37dc-10,4046,5009,10,Aufgabe 14,1.0,4.0,1724251126
284,589173f6-75b2-4750-b35f-ba4b9c6e37dc-10,4046,5009,10,Aufgabe 15,1.0,4.0,1724251578
285,589173f6-75b2-4750-b35f-ba4b9c6e37dc-10,4046,5009,10,Aufgabe 6.1,1.0,1.0,1724251663
286,589173f6-75b2-4750-b35f-ba4b9c6e37dc-10,4046,5009,10,Aufgabe 6.2,0.0,1.0,1724251671
287,589173f6-75b2-4750-b35f-ba4b9c6e37dc-10,4046,5009,10,Aufgabe 4,0.0,2.0,1724251683
288,589173f6-75b2-4750-b35f-ba4b9c6e37dc-10,4046,5009,10,Aufgabe 3,3.0,4.0,1724251692
289,589173f6-75b2-4750-b35f-ba4b9c6e37dc-10,4046,5009,10,Aufgabe 2.4,1.0,1.0,1724251695
290,589173f6-75b2-4750-b35f-ba4b9c6e37dc-10,4046,5009,10,Aufgabe 2.1,1.0,1.0,1724251702
291,589173f6-75b2-4750-b35f-ba4b9c6e37dc-10,4046,5009,10,Aufgabe 2.3,1.0,2.0,1724251707
292,589173f6-75b2-4750-b35f-ba4b9c6e37dc-10,4046,5009,10,Aufgabe 8.6,0.0,1.0,1724251871
293,589173f6-75b2-4750-b35f-ba4b9c6e37dc-1,4046,2115,1,Aufgabe 2.2,0.0,1.0,1724251922
294,589173f6-75b2-4750-b35f-ba4b9c6e37dc-1,4046,2115,1,Aufgabe 7.1,0.0,1.0,1724251922
295,589173f6-75b2-4750-b35f-ba4b9c6e37dc-1,4046,2115,1,Aufgabe 7.2,0.0,1.0,1724251922
296,589173f6-75b2-4750-b35f-ba4b9c6e37dc-1,4046,2115,1,Aufgabe 7.3,0.0,1.0,1724251922
297,589173f6-75b2-4750-b35f-ba4b9c6e37dc-1,4046,2115,1,Aufgabe 8.1,0.0,1.0,1724251922
298,589173f6-75b2-4750-b35f-ba4b9c6e37dc-1,4046,2115,1,Aufgabe 8.2,0.0,1.0,1724251922
299,589173f6-75b2-4750-b35f-ba4b9c6e37dc-1,4046,2115,1,Aufgabe 8.3,0.0,1.0,1724251922
300,589173f6-75b2-4750-b35f-ba4b9c6e37dc-1,4046,2115,1,Aufgabe 8.4,0.0,1.0,1724251922
301,589173f6-75b2-4750-b35f-ba4b9c6e37dc-1,4046,2115,1,Aufgabe 8.5,0.0,1.0,1724251922
302,589173f6-75b2-4750-b35f-ba4b9c6e37dc-1,4046,2115,1,Aufgabe 11.1,0.0,1.0,1724251922
303,589173f6-75b2-4750-b35f-ba4b9c6e37dc-1,4046,2115,1,Aufgabe 11.2,0.0,1.0,1724251922
304,589173f6-75b2-4750-b35f-ba4b9c6e37dc-1,4046,2115,1,Aufgabe 11.3,0.0,1.0,1724251922
305,589173f6-75b2-4750-b35f-ba4b9c6e37dc-1,4046,2115,1,Aufgabe 11.4,0.0,1.0,1724251922
306,589173f6-75b2-4750-b35f-ba4b9c6e37dc-1,4046,2115,1,Aufgabe 11.5,0.0,1.0,1724251922
307,589173f6-75b2-4750-b35f-ba4b9c6e37dc-1,4046,2115,1,Aufgabe 12,0.0,6.0,1724251922
308,34f6b0fb-f892-497d-ad85-9d83fa88356d-10,4055,5009,10,Aufgabe 1,2.0,5.0,1724248515
309,34f6b0fb-f892-497d-ad85-9d83fa88356d-10,4055,5009,10,Aufgabe 5,7.0,9.0,1724248632
310,34f6b0fb-f892-497d-ad85-9d83fa88356d-10,4055,5009,10,Aufgabe 9,4.0,6.0,1724249172
311,34f6b0fb-f892-497d-ad85-9d83fa88356d-10,4055,5009,10,Aufgabe 10,4.0,5.0,1724249243
312,34f6b0fb-f892-497d-ad85-9d83fa88356d-10,4055,5009,10,Aufgabe 13,1.0,6.0,1724251637
313,34f6b0fb-f892-497d-ad85-9d83fa88356d-10,4055,5009,10,Aufgabe 14,2.0,4.0,1724251746
314,34f6b0fb-f892-497d-ad85-9d83fa88356d-1,4055,2115,1,Aufgabe 2.1,0.0,1.0,1724252584
315,34f6b0fb-f892-497d-ad85-9d83fa88356d-1,4055,2115,1,Aufgabe 2.2,0.0,1.0,1724252584
316,34f6b0fb-f892-497d-ad85-9d83fa88356d-1,4055,2115,1,Aufgabe 2.3,0.0,2.0,1724252584
317,34f6b0fb-f892-497d-ad85-9d83fa88356d-1,4055,2115,1,Aufgabe 2.4,0.0,1.0,1724252584
318,34f6b0fb-f892-497d-ad85-9d83fa88356d-1,4055,2115,1,Aufgabe 3,0.0,4.0,1724252584
319,34f6b0fb-f892-497d-ad85-9d83fa88356d-1,4055,2115,1,Aufgabe 4,0.0,2.0,1724252584
320,34f6b0fb-f892-497d-ad85-9d83fa88356d-1,4055,2115,1,Aufgabe 6.1,0.0,1.0,1724252584
321,34f6b0fb-f892-497d-ad85-9d83fa88356d-1,4055,2115,1,Aufgabe 6.2,0.0,1.0,1724252584
322,34f6b0fb-f892-497d-ad85-9d83fa88356d-1,4055,2115,1,Aufgabe 7.1,0.0,1.0,1724252584
323,34f6b0fb-f892-497d-ad85-9d83fa88356d-1,4055,2115,1,Aufgabe 7.2,0.0,1.0,1724252584
324,34f6b0fb-f892-497d-ad85-9d83fa88356d-1,4055,2115,1,Aufgabe 7.3,0.0,1.0,1724252584
325,34f6b0fb-f892-497d-ad85-9d83fa88356d-1,4055,2115,1,Aufgabe 8.1,0.0,1.0,1724252584
326,34f6b0fb-f892-497d-ad85-9d83fa88356d-1,4055,2115,1,Aufgabe 8.2,0.0,1.0,1724252584
327,34f6b0fb-f892-497d-ad85-9d83fa88356d-1,4055,2115,1,Aufgabe 8.3,0.0,1.0,1724252584
328,34f6b0fb-f892-497d-ad85-9d83fa88356d-1,4055,2115,1,Aufgabe 8.4,0.0,1.0,1724252584
329,34f6b0fb-f892-497d-ad85-9d83fa88356d-1,4055,2115,1,Aufgabe 8.5,0.0,1.0,1724252584
330,34f6b0fb-f892-497d-ad85-9d83fa88356d-1,4055,2115,1,Aufgabe 8.6,0.0,1.0,1724252584
331,34f6b0fb-f892-497d-ad85-9d83fa88356d-1,4055,2115,1,Aufgabe 11.1,0.0,1.0,1724252584
332,34f6b0fb-f892-497d-ad85-9d83fa88356d-1,4055,2115,1,Aufgabe 11.2,0.0,1.0,1724252584
333,34f6b0fb-f892-497d-ad85-9d83fa88356d-1,4055,2115,1,Aufgabe 11.3,0.0,1.0,1724252584
334,34f6b0fb-f892-497d-ad85-9d83fa88356d-1,4055,2115,1,Aufgabe 11.4,0.0,1.0,1724252584
335,34f6b0fb-f892-497d-ad85-9d83fa88356d-1,4055,2115,1,Aufgabe 11.5,0.0,1.0,1724252584
336,34f6b0fb-f892-497d-ad85-9d83fa88356d-1,4055,2115,1,Aufgabe 12,0.0,6.0,1724252584
337,34f6b0fb-f892-497d-ad85-9d83fa88356d-1,4055,2115,1,Aufgabe 15,0.0,4.0,1724252584
338,98c65d29-0c4e-4bb3-aa0d-372182bd8a7c-10,3873,5009,10,Aufgabe 1,2.0,5.0,1724425168
339,98c65d29-0c4e-4bb3-aa0d-372182bd8a7c-10,3873,5009,10,Aufgabe 2.4,1.0,1.0,1724425787
340,98c65d29-0c4e-4bb3-aa0d-372182bd8a7c-10,3873,5009,10,Aufgabe 2.3,0.0,2.0,1724425902
341,98c65d29-0c4e-4bb3-aa0d-372182bd8a7c-10,3873,5009,10,Aufgabe 3,1.0,4.0,1724426141
342,98c65d29-0c4e-4bb3-aa0d-372182bd8a7c-10,3873,5009,10,Aufgabe 4,0.0,2.0,1724426238
343,98c65d29-0c4e-4bb3-aa0d-372182bd8a7c-10,3873,5009,10,Aufgabe 5,5.0,9.0,1724426620
344,98c65d29-0c4e-4bb3-aa0d-372182bd8a7c-10,3873,5009,10,Aufgabe 6.1,0.0,1.0,1724426751
345,98c65d29-0c4e-4bb3-aa0d-372182bd8a7c-10,3873,5009,10,Aufgabe 6.2,0.0,1.0,1724426881
346,98c65d29-0c4e-4bb3-aa0d-372182bd8a7c-10,3873,5009,10,Aufgabe 7.1,1.0,1.0,1724427044
347,98c65d29-0c4e-4bb3-aa0d-372182bd8a7c-10,3873,5009,10,Aufgabe 7.2,1.0,1.0,1724427161
348,98c65d29-0c4e-4bb3-aa0d-372182bd8a7c-10,3873,5009,10,Aufgabe 7.3,1.0,1.0,1724427219
349,98c65d29-0c4e-4bb3-aa0d-372182bd8a7c-10,3873,5009,10,Aufgabe 8.1,0.0,1.0,1724427263
350,98c65d29-0c4e-4bb3-aa0d-372182bd8a7c-10,3873,5009,10,Aufgabe 8.2,0.0,1.0,1724427332
351,98c65d29-0c4e-4bb3-aa0d-372182bd8a7c-10,3873,5009,10,Aufgabe 8.3,1.0,1.0,1724427392
352,98c65d29-0c4e-4bb3-aa0d-372182bd8a7c-10,3873,5009,10,Aufgabe 8.4,0.0,1.0,1724427498
353,98c65d29-0c4e-4bb3-aa0d-372182bd8a7c-10,3873,5009,10,Aufgabe 8.5,0.0,1.0,1724427635
354,98c65d29-0c4e-4bb3-aa0d-372182bd8a7c-10,3873,5009,10,Aufgabe 8.6,0.0,1.0,1724427713
355,98c65d29-0c4e-4bb3-aa0d-372182bd8a7c-10,3873,5009,10,Aufgabe 9,5.0,6.0,1724428191
356,98c65d29-0c4e-4bb3-aa0d-372182bd8a7c-10,3873,5009,10,Aufgabe 10,4.0,5.0,1724428623
357,98c65d29-0c4e-4bb3-aa0d-372182bd8a7c-10,3873,5009,10,Aufgabe 11.1,0.0,1.0,1724428784
358,98c65d29-0c4e-4bb3-aa0d-372182bd8a7c-10,3873,5009,10,Aufgabe 11.2,1.0,1.0,1724428891
359,98c65d29-0c4e-4bb3-aa0d-372182bd8a7c-10,3873,5009,10,Aufgabe 11.3,0.0,1.0,1724428970
360,98c65d29-0c4e-4bb3-aa0d-372182bd8a7c-10,3873,5009,10,Aufgabe 11.4,1.0,1.0,1724429184
361,98c65d29-0c4e-4bb3-aa0d-372182bd8a7c-10,3873,5009,10,Aufgabe 11.5,0.0,1.0,1724430209
362,98c65d29-0c4e-4bb3-aa0d-372182bd8a7c-10,3873,5009,10,Aufgabe 12,0.0,6.0,1724430755
363,98c65d29-0c4e-4bb3-aa0d-372182bd8a7c-10,3873,5009,10,Aufgabe 13,6.0,6.0,1724432703
364,98c65d29-0c4e-4bb3-aa0d-372182bd8a7c-10,3873,5009,10,Aufgabe 14,4.0,4.0,1724433163
365,98c65d29-0c4e-4bb3-aa0d-372182bd8a7c-10,3873,5009,10,Aufgabe 15,0.0,4.0,1724433330
366,98c65d29-0c4e-4bb3-aa0d-372182bd8a7c-1,3873,2115,1,Aufgabe 2.1,0.0,1.0,1724433335
367,98c65d29-0c4e-4bb3-aa0d-372182bd8a7c-1,3873,2115,1,Aufgabe 2.2,0.0,1.0,1724433335
368,47bc9b0f-ceb4-45b2-af3d-320ec9f04e15-10,4054,5009,10,Aufgabe 1,3.0,5.0,1724502940
369,47bc9b0f-ceb4-45b2-af3d-320ec9f04e15-10,4054,5009,10,Aufgabe 2.1,1.0,1.0,1724502957
370,47bc9b0f-ceb4-45b2-af3d-320ec9f04e15-10,4054,5009,10,Aufgabe 2.2,1.0,1.0,1724502973
371,47bc9b0f-ceb4-45b2-af3d-320ec9f04e15-10,4054,5009,10,Aufgabe 2.3,2.0,2.0,1724502999
372,47bc9b0f-ceb4-45b2-af3d-320ec9f04e15-10,4054,5009,10,Aufgabe 2.4,1.0,1.0,1724503008
373,47bc9b0f-ceb4-45b2-af3d-320ec9f04e15-10,4054,5009,10,Aufgabe 3,3.0,4.0,1724503057
374,47bc9b0f-ceb4-45b2-af3d-320ec9f04e15-10,4054,5009,10,Aufgabe 4,2.0,2.0,1724503082
375,47bc9b0f-ceb4-45b2-af3d-320ec9f04e15-10,4054,5009,10,Aufgabe 5,9.0,9.0,1724503100
376,47bc9b0f-ceb4-45b2-af3d-320ec9f04e15-10,4054,5009,10,Aufgabe 6.1,1.0,1.0,1724503119
377,47bc9b0f-ceb4-45b2-af3d-320ec9f04e15-10,4054,5009,10,Aufgabe 6.2,1.0,1.0,1724503131
378,47bc9b0f-ceb4-45b2-af3d-320ec9f04e15-10,4054,5009,10,Aufgabe 7.1,0.0,1.0,1724503156
379,47bc9b0f-ceb4-45b2-af3d-320ec9f04e15-10,4054,5009,10,Aufgabe 7.2,1.0,1.0,1724503178
380,47bc9b0f-ceb4-45b2-af3d-320ec9f04e15-10,4054,5009,10,Aufgabe 7.3,0.0,1.0,1724503201
381,47bc9b0f-ceb4-45b2-af3d-320ec9f04e15-10,4054,5009,10,Aufgabe 8.1,0.0,1.0,1724503231
382,47bc9b0f-ceb4-45b2-af3d-320ec9f04e15-10,4054,5009,10,Aufgabe 8.2,1.0,1.0,1724503244
383,47bc9b0f-ceb4-45b2-af3d-320ec9f04e15-10,4054,5009,10,Aufgabe 8.3,1.0,1.0,1724503252
384,47bc9b0f-ceb4-45b2-af3d-320ec9f04e15-10,4054,5009,10,Aufgabe 8.4,1.0,1.0,1724503257
385,47bc9b0f-ceb4-45b2-af3d-320ec9f04e15-10,4054,5009,10,Aufgabe 8.5,0.0,1.0,1724503266
386,47bc9b0f-ceb4-45b2-af3d-320ec9f04e15-10,4054,5009,10,Aufgabe 8.6,0.0,1.0,1724503282
387,47bc9b0f-ceb4-45b2-af3d-320ec9f04e15-10,4054,5009,10,Aufgabe 9,6.0,6.0,1724503333
388,47bc9b0f-ceb4-45b2-af3d-320ec9f04e15-10,4054,5009,10,Aufgabe 10,4.0,5.0,1724503351
389,47bc9b0f-ceb4-45b2-af3d-320ec9f04e15-10,4054,5009,10,Aufgabe 11.1,0.0,1.0,1724503413
390,47bc9b0f-ceb4-45b2-af3d-320ec9f04e15-10,4054,5009,10,Aufgabe 11.2,0.0,1.0,1724503432
391,47bc9b0f-ceb4-45b2-af3d-320ec9f04e15-10,4054,5009,10,Aufgabe 11.3,1.0,1.0,1724503447
392,47bc9b0f-ceb4-45b2-af3d-320ec9f04e15-10,4054,5009,10,Aufgabe 11.4,1.0,1.0,1724503461
393,47bc9b0f-ceb4-45b2-af3d-320ec9f04e15-10,4054,5009,10,Aufgabe 11.5,1.0,1.0,1724503499
394,47bc9b0f-ceb4-45b2-af3d-320ec9f04e15-10,4054,5009,10,Aufgabe 12,0.0,6.0,1724503518
395,47bc9b0f-ceb4-45b2-af3d-320ec9f04e15-10,4054,5009,10,Aufgabe 13,3.0,6.0,1724503581
396,47bc9b0f-ceb4-45b2-af3d-320ec9f04e15-10,4054,5009,10,Aufgabe 14,2.0,4.0,1724503623
397,47bc9b0f-ceb4-45b2-af3d-320ec9f04e15-10,4054,5009,10,Aufgabe 15,1.0,4.0,1724503667
398,e057c3ae-a9bb-401f-9671-f3be492e39fd-10,3894,5009,10,Aufgabe 2.1,0.0,1.0,1724508976
399,e057c3ae-a9bb-401f-9671-f3be492e39fd-10,3894,5009,10,Aufgabe 1,1.0,5.0,1724509002
400,e057c3ae-a9bb-401f-9671-f3be492e39fd-10,3894,5009,10,Aufgabe 2.2,0.0,1.0,1724509048
401,e057c3ae-a9bb-401f-9671-f3be492e39fd-10,3894,5009,10,Aufgabe 2.3,0.0,2.0,1724509079
402,e057c3ae-a9bb-401f-9671-f3be492e39fd-10,3894,5009,10,Aufgabe 2.4,0.0,1.0,1724509111
403,e057c3ae-a9bb-401f-9671-f3be492e39fd-10,3894,5009,10,Aufgabe 3,1.0,4.0,1724509200
404,e057c3ae-a9bb-401f-9671-f3be492e39fd-10,3894,5009,10,Aufgabe 4,0.0,2.0,1724509280
405,e057c3ae-a9bb-401f-9671-f3be492e39fd-10,3894,5009,10,Aufgabe 5,5.0,9.0,1724509448
406,e057c3ae-a9bb-401f-9671-f3be492e39fd-10,3894,5009,10,Aufgabe 6.1,0.0,1.0,1724509491
407,e057c3ae-a9bb-401f-9671-f3be492e39fd-10,3894,5009,10,Aufgabe 6.2,1.0,1.0,1724509529
408,e057c3ae-a9bb-401f-9671-f3be492e39fd-10,3894,5009,10,Aufgabe 7.1,0.0,1.0,1724510052
409,e057c3ae-a9bb-401f-9671-f3be492e39fd-10,3894,5009,10,Aufgabe 7.2,0.0,1.0,1724510093
410,e057c3ae-a9bb-401f-9671-f3be492e39fd-10,3894,5009,10,Aufgabe 7.3,0.0,1.0,1724510137
411,e057c3ae-a9bb-401f-9671-f3be492e39fd-10,3894,5009,10,Aufgabe 8.1,0.0,1.0,1724510186
412,e057c3ae-a9bb-401f-9671-f3be492e39fd-10,3894,5009,10,Aufgabe 8.2,0.0,1.0,1724510243
413,e057c3ae-a9bb-401f-9671-f3be492e39fd-10,3894,5009,10,Aufgabe 8.3,0.0,1.0,1724510306
414,e057c3ae-a9bb-401f-9671-f3be492e39fd-10,3894,5009,10,Aufgabe 8.4,0.0,1.0,1724510613
415,e057c3ae-a9bb-401f-9671-f3be492e39fd-10,3894,5009,10,Aufgabe 9,1.0,6.0,1724510691
416,e057c3ae-a9bb-401f-9671-f3be492e39fd-10,3894,5009,10,Aufgabe 10,1.0,5.0,1724510867
417,e057c3ae-a9bb-401f-9671-f3be492e39fd-10,3894,5009,10,Aufgabe 11.1,0.0,1.0,1724511407
418,e057c3ae-a9bb-401f-9671-f3be492e39fd-10,3894,5009,10,Aufgabe 11.2,0.0,1.0,1724512211
419,e057c3ae-a9bb-401f-9671-f3be492e39fd-10,3894,5009,10,Aufgabe 11.3,0.0,1.0,1724512699
420,e057c3ae-a9bb-401f-9671-f3be492e39fd-10,3894,5009,10,Aufgabe 11.4,0.0,1.0,1724513081
421,e057c3ae-a9bb-401f-9671-f3be492e39fd-10,3894,5009,10,Aufgabe 11.5,0.0,1.0,1724513159
422,e057c3ae-a9bb-401f-9671-f3be492e39fd-10,3894,5009,10,Aufgabe 12,0.0,6.0,1724513332
423,e057c3ae-a9bb-401f-9671-f3be492e39fd-10,3894,5009,10,Aufgabe 13,1.0,6.0,1724513400
424,e057c3ae-a9bb-401f-9671-f3be492e39fd-10,3894,5009,10,Aufgabe 14,2.0,4.0,1724513447
425,e057c3ae-a9bb-401f-9671-f3be492e39fd-10,3894,5009,10,Aufgabe 15,1.0,4.0,1724513629
426,e057c3ae-a9bb-401f-9671-f3be492e39fd-10,3894,5009,10,Aufgabe 8.6,0.0,1.0,1724513833
427,e057c3ae-a9bb-401f-9671-f3be492e39fd-10,3894,5009,10,Aufgabe 8.5,0.0,1.0,1724513900
428,b7b18fe2-d591-4f85-bca7-0da486d3861d-10,4062,5009,10,Aufgabe 1,4.0,5.0,1724601943
429,b7b18fe2-d591-4f85-bca7-0da486d3861d-10,4062,5009,10,Aufgabe 2.3,1.0,2.0,1724602213
430,b7b18fe2-d591-4f85-bca7-0da486d3861d-10,4062,5009,10,Aufgabe 2.1,1.0,1.0,1724602224
431,b7b18fe2-d591-4f85-bca7-0da486d3861d-10,4062,5009,10,Aufgabe 2.2,0.0,1.0,1724602280
432,b7b18fe2-d591-4f85-bca7-0da486d3861d-10,4062,5009,10,Aufgabe 2.4,1.0,1.0,1724602401
433,b7b18fe2-d591-4f85-bca7-0da486d3861d-10,4062,5009,10,Aufgabe 3,3.0,4.0,1724602681
434,b7b18fe2-d591-4f85-bca7-0da486d3861d-10,4062,5009,10,Aufgabe 4,2.0,2.0,1724602786
435,b7b18fe2-d591-4f85-bca7-0da486d3861d-10,4062,5009,10,Aufgabe 5,6.0,9.0,1724602973
436,b7b18fe2-d591-4f85-bca7-0da486d3861d-10,4062,5009,10,Aufgabe 6.1,0.0,1.0,1724603084
437,b7b18fe2-d591-4f85-bca7-0da486d3861d-10,4062,5009,10,Aufgabe 6.2,1.0,1.0,1724603158
438,b7b18fe2-d591-4f85-bca7-0da486d3861d-10,4062,5009,10,Aufgabe 7.1,0.0,1.0,1724603215
439,b7b18fe2-d591-4f85-bca7-0da486d3861d-10,4062,5009,10,Aufgabe 7.2,1.0,1.0,1724603285
440,b7b18fe2-d591-4f85-bca7-0da486d3861d-10,4062,5009,10,Aufgabe 7.3,0.0,1.0,1724603317
441,b7b18fe2-d591-4f85-bca7-0da486d3861d-10,4062,5009,10,Aufgabe 8.1,0.0,1.0,1724603358
442,b7b18fe2-d591-4f85-bca7-0da486d3861d-10,4062,5009,10,Aufgabe 8.2,0.0,1.0,1724603396
443,b7b18fe2-d591-4f85-bca7-0da486d3861d-10,4062,5009,10,Aufgabe 8.3,0.0,1.0,1724603442
444,b7b18fe2-d591-4f85-bca7-0da486d3861d-10,4062,5009,10,Aufgabe 8.4,1.0,1.0,1724603501
445,b7b18fe2-d591-4f85-bca7-0da486d3861d-10,4062,5009,10,Aufgabe 8.5,1.0,1.0,1724603528
446,b7b18fe2-d591-4f85-bca7-0da486d3861d-10,4062,5009,10,Aufgabe 8.6,0.0,1.0,1724603542
447,b7b18fe2-d591-4f85-bca7-0da486d3861d-10,4062,5009,10,Aufgabe 9,6.0,6.0,1724603608
